path,type,voltage,room,description,devices,,dhb.1.l42csec2.38,circuit,277/480,4054,L2C via T2C
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.37,Circuit,120/208,1080,Lights - Kitchen Hood,Lights Kitchen Hood!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.38,Circuit,120/208,1080,Lights - Rail outside bridge ,Lights!#!#! Rail outside bridge,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.39,Circuit,120/208,1080,Outlets - cafeteria- Amplifier,Outlets Amplifier!#!#!cafeteria,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.40,Circuit,120/208,1080,Salad Cooler,Salad Cooler!#!#!cafeteria,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.41,Circuit,120/208,1080,Salad Cooler,Salad Cooler!#!#!cafeteria,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.42,Circuit,120/208,1080,Pump Hot water - Mechanical room,Pump Hot water!#!#! Mechanical room,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.43,Circuit,120/208,1080,Outlets - Mezzanine (Center),Outlets!#!#! Mezzanine (Center),,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.44,Circuit,120/208,1080,Outlets - Crawlspace,Outlets!#!#! Crawlspace,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.45,Circuit,120/208,1080,Outlets - Kitchen (South),Outlets!#!#! Kitchen (South),,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.46,Circuit,120/208,1080,Lights - Kitchen serving area (North),Lights!#!#! Kitchen serving area (North),,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.47,Circuit,120/208,1080,Incinerator,Incinerator,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.48,Circuit,120/208,1080,Kitchen - Convection oven (Bottom),Convection oven (Bottom)!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.49,Circuit,120/208,1080,Kitchen - Convection oven (Top),Convection oven (Top)!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.50,Circuit,120/208,1080,Guidance Office,Guidance Office,,,,,,
MSWB.8-DL.12-LGB.5-TLGC.LGC-Right.51,Circuit,120/208,1080,Kitchen Milk cooler (South),Milk cooler (South)!#!#!Kitchen,,,,,,
,,,,,,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD,Panel,120/208,1080,Panel new RM 130-08,Panel!#!#!1080,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.1,Circuit,120/208,1080,Slicer,Slicer!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.2,Circuit,120/208,1080,Milk Cooler,Milk Cooler!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.3,Circuit,120/208,1080,Counter Outlets,Outlets!#!#!Kitchen-Counter,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.4,Circuit,120/208,1080,Soda Fridge,Soda Fridge!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.5,Circuit,120/208,1080,Toaster,Toaster!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.6,Circuit,120/208,1080,Chocolate Machine,Chocolate Machine!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.7,Circuit,120/208,1080,Soup drop in pot,Soup drop in pot!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.8,Circuit,120/208,1080,Under counter Fridge,Under counter Fridge!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.9,Circuit,120/208,1080,Spare fridge / Blender,Spare fridge!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.10,Circuit,120/208,1080,Tortia Machine,Tortia Machine!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.11,Circuit,120/208,1080,Microwave,Microwave!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.12,Circuit,120/208,1080, Drop in hot pot, Drop in hot pot!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.13,Circuit,120/208,1080,Deli Recpt,!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.14,Circuit,120/208,1080,On RIght,On RIght!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.15,Circuit,120/208,1080,Milk Cooler,Milk Cooler!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.16,Circuit,120/208,1080,Fridge Drop Plug,Fridge Drop Plug!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.17,Circuit,120/208,1080,Milk Cooler,Milk Cooler!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.18,Circuit,120/208,1080,Pizza / Prezel,Pizza / Prezel!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.19,Circuit,120/208,1080,Popcorm Maker,Popcorm Maker!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.20,Circuit,120/208,1080,Serving line equipment,Serving line equipment!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.21,Circuit,120/208,1080,Popcorm Maker,Popcorm Maker!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.22,Circuit,120/208,1080,Serving line equipment,Serving line equipment!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.23,Circuit,120/208,1080,Counter Outlets,Counter Outlets!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.24,Circuit,120/208,1080,Serving line equipment,Serving line equipment!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.25,Circuit,120/208,1080,Serving line equipment,Serving line equipment!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.26,Circuit,120/208,1080,Serving line equipment,Serving line equipment!#!#!Kitchen,,,,,,
MSWB.8-DL.12-LGB.6-TLGD.LGD.27,Circuit,120/208,1080,Serving line equipment,Serving line equipment!#!#!Kitchen,,,,,,
,,,,,,,,,,,
MSWB.8-DL.13-L41B,Panel,277/480,3046,C3 RM3046,Panel!#!#!3046,,,,,,
MSWB.8-DL.13-L41B.1,Circuit,277/480,3046,Lights-3015 | Lights-3015A,Lights!#!#!3015 | Lights!#!#!3015A,,,,,,
MSWB.8-DL.13-L41B.2,Circuit,277/480,3046,Lights-3014,Lights!#!#!3014,,,,,,
MSWB.8-DL.13-L41B.3,Circuit,277/480,3046,Lights-3013,Lights!#!#!3013,,,,,,
MSWB.8-DL.13-L41B.4,Circuit,277/480,3046,Lights-3012,Lights!#!#!3012,,,,,,
MSWB.8-DL.13-L41B.5,Circuit,277/480,3046,Lights-3055 |Lights-3055A | Lights-3055B | Lights-3056 |  Lights-3058 |  Lights-3059 |  Lights-3060 | Lights-3054,Lights!#!#!3055 |Lights!#!#!3055A | Lights!#!#!3055B | Lights!#!#!3056 | Lights!#!#!3058 | Lights!#!#!3059 | Lights!#!#!3060 | Lights!#!#!3054,,,,,,
MSWB.8-DL.13-L41B.6,Circuit,277/480,3046, Lights-3048 |  Lights-3048A |  Lights-3049 | Lights-3050 |  Lights-3051|  Lights-3052 |  Lights-3076 |  Lights-3076A,Lights!#!#!3048 | Lights!#!#!3048A | Lights!#!#!3049 | Lights!#!#!3050 | Lights!#!#!3051| Lights!#!#!3052 | Lights!#!#!3076 | Lights!#!#!3076A,,,,,,
MSWB.8-DL.13-L41B.7,Circuit,277/480,3046,Lights-3064 |Lights-3066 | Lights-3067|Lights-3068|Lights-3069|Lights-3070|Lights-3071|Lights-3072|Lights-3073|Lights-3074,Lights!#!#!3064 |Lights!#!#!3066 | Lights!#!#!3067|Lights!#!#!3068|Lights!#!#!3069|Lights!#!#!3070|Lights!#!#!3071|Lights!#!#!3072|Lights!#!#!3073|Lights!#!#!3074,,,,,,
MSWB.8-DL.13-L41B.8,Circuit,277/480,3046,Lights-3044 | Lights-3045 | Lights-3130,Lights!#!#!3044 | Lights!#!#!3045 | Lights!#!#!3130,,,,,,
MSWB.8-DL.13-L41B.9,Circuit,277/480,3046,Lights-3057|Lights-3078|Lights-3080|Lights-3061|Lights-3062|Lights-3063,Lights!#!#!3057|Lights!#!#!3078|Lights!#!#!3080|Lights!#!#!3061|Lights!#!#!3062|Lights!#!#!3063,,,,,,
MSWB.8-DL.13-L41B.10,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.11,Circuit,277/480,3046,Lights-3016A|Lights-3020 |Lights-3021|Lights-3022|Lights-3023,Lights!#!#!3016A|Lights!#!#!3020 |Lights!#!#!3021|Lights!#!#!3022|Lights!#!#!3023,,,,,,
MSWB.8-DL.13-L41B.12,Circuit,277/480,3046,Lights-3024|Lights-3025,Lights!#!#!3024|Lights!#!#!3025,,,,,,
MSWB.8-DL.13-L41B.13,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.14,Circuit,277/480,3046,Spare Library 3037,Spare Library!#!#!3037,,,,,,
MSWB.8-DL.13-L41B.15,Circuit,277/480,3046,Lights-3039 | Lights-3040 | Lights-3042,Lights!#!#!3039 | Lights!#!#!3040 | Lights!#!#!3042,,,,,,
MSWB.8-DL.13-L41B.16,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.17,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.18,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.19,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.20,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.21,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.22,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.23,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.24,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.25,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.26-T1B,Transformer,277/480,3046,,Transformer!#!#!3046,,,,,,
MSWB.8-DL.13-L41B.27,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.28,Circuit,277/480,3046,L1B via T1B,L1B via T1B,,,,,,
MSWB.8-DL.13-L41B.29,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.13-L41B.30,Circuit,277/480,3046,L1B via T1B,L1B via T1B,,,,,,
,,,,,,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B,Panel,120/208,3046,C3 RM3046,Panel!#!#!3046,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.1,Circuit,120/208,3046,Roof Fan F-37 |Roof Fan F-39B,Fan F-37!#!#!Roof |Fan F-39B !#!#!Roof,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.2,Circuit,120/208,3046,Outlets-3013,Outlets!#!#!3013,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.3,Circuit,120/208,3046,Outlets-3013,Outlets!#!#!3013,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.4,Circuit,120/208,3046,Outlets-3013,Outlets!#!#!3013,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.5,Circuit,120/208,3046,Outlets-3015A,Outlets!#!#!3015A,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.6,Circuit,120/208,3046,Outlets-3015,Outlets!#!#!3015,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.7,Circuit,120/208,3046,Blank,Blank,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.8,Circuit,120/208,3046,Outlets-3014,Outlets!#!#!3014,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.9,Circuit,120/208,3046,Outlets-3014,Outlets!#!#!3014,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.10,Circuit,120/208,3046,Outlets-3014,Outlets!#!#!3014,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.11,Circuit,120/208,3046,Outlets-3014 - Copier (??)),Outlets Copier (??) !#!#!3014,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.12,Circuit,120/208,3046,Outlets-corr 3026 | Outlets-3046,Outlets corr!#!#!3026 | Outlets!#!#!3046,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.13,Circuit,120/208,3046,Outlets-3048| Outlets-3048A |Outlets-3049,Outlets!#!#!3048| Outlets!#!#!3048A |Outlets!#!#!3049,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.14,Circuit,120/208,3046,Outlets-3049,Outlets!#!#!3049,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.15,Circuit,120/208,3046,Outlets-3050,Outlets!#!#!3050,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.16,Circuit,120/208,3046,Outlets-3048A | Outlets-3050 |Outlets-3076,Outlets!#!#!3048A | Outlets!#!#!3050 |Outlets!#!#!3076,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.17,Circuit,120/208,3046,Outlets-3048A | Outlets-3051 |Outlets-3052,Outlets!#!#!3048A | Outlets!#!#!3051 |Outlets!#!#!3052,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.18,Circuit,120/208,3046,Outlets-3071,Outlets!#!#!3071,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.19,Circuit,120/208,3046,Outlets-3070,Outlets!#!#!3070,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.20,Circuit,120/208,3046,Outlets-3074,Outlets!#!#!3074,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.21,Circuit,120/208,3046,Outlets-3073,Outlets!#!#!3073,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.22,Circuit,120/208,3046,Outlets-3072,Outlets!#!#!3072,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.23,Circuit,120/208,3046,Outlets-3076 |Outlets-3076B |Outlets-3054,Outlets!#!#!3076 |Outlets!#!#!3076B |Outlets!#!#!3054,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.24,Circuit,120/208,3046,Outlets-3076 ,Outlets!#!#!3076,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.25,Circuit,120/208,3046,Outlets-3071,Outlets!#!#!3071,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.26,Circuit,120/208,3046,Outlets-3068,Outlets!#!#!3068,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.27,Circuit,120/208,3046,Outlets-3067,Outlets!#!#!3067,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.28,Circuit,120/208,3046,Outlets-3054 | Outlets-3055,Outlets!#!#!3054 | Outlets!#!#!3055,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.29,Circuit,120/208,3046,Outlets-3055,Outlets!#!#!3055,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.30,Circuit,120/208,3046,Outlets-3055A | Outlets-3055B |Outlets-3060 |Outlets-3066 (Refrigerator),Outlets!#!#!3055A | Outlets!#!#!3055B |Outlets!#!#!3060 |Outlets!#!#!3066 (Refrigerator),,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.31,Circuit,120/208,3046,Outlets-3059,Outlets!#!#!3059,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.32,Circuit,120/208,3046,Outlets-3066,Outlets!#!#!3066,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.33,Circuit,120/208,3046,Outlets-3050,Outlets!#!#!3050,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.34,Circuit,120/208,3046,Hand-Dryer 3055A,Hand Dryer!#!#!3055A,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.35,Circuit,120/208,3046,Hand-Dryer 3055B,Hand Dryer!#!#!3055B,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.36,Circuit,120/208,3046,Outlets-3050 (Refrigerator),Outlets!#!#!3050 (Refrigerator),,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.37,Circuit,120/208,3046,Hand-Dryer 3051,Hand Dryer!#!#!3051,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.38,Circuit,120/208,3046,MAIN,MAIN,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.39,Circuit,120/208,3046,Hand-Dryer 3052,Hand Dryer!#!#!3052,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.40,Circuit,120/208,3046,MAIN,MAIN,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.41,Circuit,120/208,3046,Spare,Spare,,,,,,
MSWB.8-DL.13-L41B.26-T1B.L1B.42,Circuit,120/208,3046,MAIN,MAIN,,,,,,
,,,,,,,,,,,
MSWB.8-DL.14-L41,Panel,277/480,3046,C3 RM3006,Panel!#!#!3006,,,,,,
MSWB.8-DL.14-L41.1,Circuit,277/480,3046,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.2,Circuit,277/480,3046,Lights-3011,Lights!#!#!3011,,,,,,
MSWB.8-DL.14-L41.3,Circuit,277/480,3046,Lights-3010,Lights!#!#!3010,,,,,,
MSWB.8-DL.14-L41.4,Circuit,277/480,3046,Lights-3008 |Lights-3009 | Lights-3007A,Lights!#!#!3008 |Lights!#!#!3009 | Lights!#!#!3007A,,,,,,
MSWB.8-DL.14-L41.5,Circuit,277/480,3046,Outlets Copier -3014 (??)),Lights Night Corr!#!#!3109 |Lights Night Corr!#!#!3106,,,,,,
MSWB.8-DL.14-L41.6,Circuit,277/480,3046,Lights Night Corr-3109 |Lights Night Corr-3106 | Lights-3018 |Lights-3019,Lights Night Corr!#!#!3109 |Lights Night Corr!#!#!3106 | Lights!#!#!3018 |Lights!#!#!3019,,,,,,
MSWB.8-DL.14-L41.7,Circuit,277/480,3046,Lights-3026 | Lights-3028,Lights!#!#!3026 | Lights!#!#!3028,,,,,,
MSWB.8-DL.14-L41.8,Circuit,277/480,3046,Lights-3027,Lights!#!#!3027,,,,,,
MSWB.8-DL.14-L41.9,Circuit,277/480,3046,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.10,Circuit,277/480,3046,Lights-3025,Lights!#!#!3025,,,,,,
MSWB.8-DL.14-L41.11,Circuit,277/480,3046,Lights-3024,Lights!#!#!3024,,,,,,
MSWB.8-DL.14-L41.12,Circuit,277/480,3046,Lights-3114,Lights!#!#!3114,,,,,,
MSWB.8-DL.14-L41.13,Circuit,277/480,3046,Lights-3113,Lights!#!#!3113,,,,,,
MSWB.8-DL.14-L41.14,Circuit,277/480,3046,Lights-3112,Lights!#!#!3112,,,,,,
MSWB.8-DL.14-L41.15,Circuit,277/480,3046,Lights-3110,Lights!#!#!3110,,,,,,
MSWB.8-DL.14-L41.16,Circuit,277/480,3046,Lights Night Corr-3110,Lights Night Corr!#!#!3110,,,,,,
MSWB.8-DL.14-L41.17,Circuit,277/480,3046,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.18,Circuit,277/480,3046,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.19,Circuit,277/480,3046,Exterior Lights | Science Wing Timeclock TC-8,Exterior Lights | Timeclock TC-8 !#!#!Science Wing ,,,,,,
MSWB.8-DL.14-L41.20,Circuit,277/480,3046,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.21,Circuit,277/480,3046,F-42,F-42,,,,,,
MSWB.8-DL.14-L41.22,Circuit,277/480,3046,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.23,Circuit,277/480,3046,F-42,F-42,,,,,,
MSWB.8-DL.14-L41.24,Circuit,277/480,3046,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.25,Circuit,277/480,3046,F-42,F-42,,,,,,
MSWB.8-DL.14-L41.26,Circuit,277/480,3046,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.27-T1,Transformer,277/480,3006,D3 RM3006,Transformer!#!#!2006,,,,,,
MSWB.8-DL.14-L41.28,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.29,Circuit,277/480,3046,T1/L1,T1/L1,,,,,,
MSWB.8-DL.14-L41.30,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.31,Circuit,277/480,3046,T1/L1,T1/L1,,,,,,
MSWB.8-DL.14-L41.32,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.33,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.34,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.35,Circuit,277/480,3046,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.36,Circuit,277/480,3046,BLANK,BLANK,,,,,,
,,,,,,,,,,,
MSWB.8-DL.14-L41.27-T1.L1,Panel,120/208,3006,D3 RM3006,Panel!#!#!3006,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.1,Circuit,120/208,3006,Blank,Blank,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.2,Circuit,120/208,3006,Outlets-3025,Outlets!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.3,Circuit,120/208,3006,Outlets-3025,Outlets!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.4,Circuit,120/208,3006,Outlets-3025,Outlets!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.5,Circuit,120/208,3006,Outlets-3024,Outlets!#!#!3024,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.6,Circuit,120/208,3006,Outlets-3024 | Contactor Control 3024,Outlets!#!#!3024 | Contactor Control!#!#!3024,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.7,Circuit,120/208,3006,Outlets-3024,Outlets!#!#!3024,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.8,Circuit,120/208,3006,Outlets-3024,Outlets!#!#!3024,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.9,Circuit,120/208,3006,Outlets-3024,Outlets!#!#!3024,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.10,Circuit,120/208,3006,Outlets-3024 | Outlets-3025,Outlets!#!#!3024 | Outlets!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.11,Circuit,120/208,3006,Outlets-3025,Outlets!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.12,Circuit,120/208,3006,Outlets-3024,Outlets!#!#!3024,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.13,Circuit,120/208,3006,Outlets-3024,Outlets!#!#!3024,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.14,Circuit,120/208,3006,Outlets-3020,Outlets!#!#!3020,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.15,Circuit,120/208,3006,Outlets-3020 | Outlets-3023,Outlets!#!#!3020 | Outlets!#!#!3023,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.16,Circuit,120/208,3006,Outlets-WaterCooler-3026,Outlets Water Cooler!#!#!3026,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.17,Circuit,120/208,3006,Outlets-3021 | Outlets-3022,Outlets!#!#!3021 | Outlets!#!#!3022,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.18,Circuit,120/208,3006,Outlets-3018 | Outlets-3020,Outlets!#!#!3018 | Outlets!#!#!3020,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.19,Circuit,120/208,3006,Outlets-3019,Outlets!#!#!3019,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.20,Circuit,120/208,3006,Hand-dryer 3017,Hand Dryer!#!#!3017,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.21,Circuit,120/208,3006,Outlets-3012,Outlets!#!#!3012,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.22,Circuit,120/208,3006,Outlets-3012,Outlets!#!#!3012,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.23,Circuit,120/208,3006,Outlets-3012,Outlets!#!#!3012,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.24,Circuit,120/208,3006,Outlets-3011,Outlets!#!#!3011,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.25,Circuit,120/208,3006,Outlets-3011,Outlets!#!#!3011,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.26,Circuit,120/208,3006,Outlets-3011,Outlets!#!#!3011,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.27,Circuit,120/208,3006,Outlets-3010,Outlets!#!#!3010,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.28,Circuit,120/208,3006,Outlets-3010,Outlets!#!#!3010,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.29,Circuit,120/208,3006,Outlets-3010,Outlets!#!#!3010,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.30,Circuit,120/208,3006,Outlets-3016,Outlets!#!#!3016,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.31,Circuit,120/208,3006,Hand-dryer 3021,Hand Dryer!#!#!3021,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.32,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.33,Circuit,120/208,3006,Hand-dryer 3022,Hand Dryer!#!#!3022,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.34,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.35,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.36,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.37,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.38,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.39,Circuit,120/208,3006,Cooktop-3025,Cooktop!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.40,Circuit,120/208,3006,Outlets-Dishwasher-3025,Outlets Dishwasher!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.41,Circuit,120/208,3006,Cooktop-3025,Cooktop!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.42,Circuit,120/208,3006,Outlets-Refrigerator-3025,Outlets Refrigerator!#!#!3025,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.43,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.44,Circuit,120/208,3006,MAIN,MAIN,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.45,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.46,Circuit,120/208,3006,MAIN,MAIN,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.47,Circuit,120/208,3006,BLANK,BLANK,,,,,,
MSWB.8-DL.14-L41.27-T1.L1.48,Circuit,120/208,3006,MAIN,MAIN,,,,,,
,,,,,,,,,,,
